               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 773,            0.046532,            0.046445,            0.020934,             0.84543,             0.71445,             0.80424,             0.53641,            0.039265,            0.020977,            0.013453,           0.0023572,           0.0023572,           0.0023572
                 774,            0.047176,            0.045996,            0.021237,             0.84824,             0.71568,             0.80254,             0.53684,            0.039155,            0.021114,            0.013372,           0.0023473,           0.0023473,           0.0023473
                 775,            0.047144,            0.048806,            0.019378,             0.81399,             0.72365,             0.80486,             0.52948,            0.039885,            0.021164,            0.013313,           0.0023374,           0.0023374,           0.0023374
                 776,            0.048012,            0.052393,            0.019944,             0.80589,             0.73126,             0.80699,             0.52843,             0.03988,            0.021175,            0.013288,           0.0023275,           0.0023275,           0.0023275
                 777,            0.047696,            0.044572,            0.020488,              0.8111,              0.7375,             0.80382,             0.52691,            0.039939,            0.020985,            0.013277,           0.0023176,           0.0023176,           0.0023176
                 778,            0.050339,            0.047646,            0.020179,             0.81221,             0.74275,             0.80552,             0.52745,            0.039632,            0.020969,             0.01329,           0.0023077,           0.0023077,           0.0023077
                 779,            0.049542,            0.051448,            0.018876,             0.80413,             0.74237,             0.80517,             0.53477,            0.039553,            0.020973,            0.013298,           0.0022978,           0.0022978,           0.0022978
                 780,            0.047104,             0.04634,            0.019187,             0.80241,             0.73962,             0.80377,             0.53032,            0.039816,            0.020916,            0.013315,           0.0022879,           0.0022879,           0.0022879
                 781,            0.048444,            0.050136,            0.020531,             0.82384,             0.72918,              0.8091,             0.54275,            0.039297,            0.020882,            0.013315,            0.002278,            0.002278,            0.002278
                 782,            0.047823,            0.045891,            0.019335,             0.82171,             0.73715,             0.80735,             0.54082,            0.039222,            0.020824,            0.013273,           0.0022681,           0.0022681,           0.0022681
                 783,            0.048012,            0.047966,            0.016951,             0.80124,             0.74936,             0.80673,             0.53186,            0.039329,            0.020805,            0.013224,           0.0022582,           0.0022582,           0.0022582
                 784,            0.048483,            0.052898,            0.019739,             0.78496,             0.75015,              0.8037,             0.53031,            0.039436,            0.020779,            0.013218,           0.0022483,           0.0022483,           0.0022483
                 785,            0.048384,            0.049435,            0.019336,             0.80667,              0.7452,             0.80441,             0.52692,             0.03952,            0.020824,            0.013224,           0.0022384,           0.0022384,           0.0022384
                 786,            0.047793,            0.045918,            0.021267,              0.8022,             0.73393,             0.80743,             0.53732,            0.039376,            0.020756,            0.013233,           0.0022285,           0.0022285,           0.0022285
                 787,            0.049367,            0.054625,            0.019498,             0.83138,             0.72706,             0.80892,             0.52824,            0.040353,            0.020786,            0.013212,           0.0022186,           0.0022186,           0.0022186
                 788,            0.046262,            0.050602,            0.019502,              0.8321,             0.72443,             0.80817,             0.53832,            0.038989,             0.02087,            0.013172,           0.0022087,           0.0022087,           0.0022087
                 789,            0.047352,            0.043808,              0.0199,              0.8424,             0.71933,             0.80592,             0.53244,            0.039568,            0.021004,            0.013145,           0.0021988,           0.0021988,           0.0021988
                 790,            0.046474,            0.042629,            0.020779,             0.85291,             0.70981,             0.80374,             0.53423,            0.039516,            0.020786,            0.013168,           0.0021889,           0.0021889,           0.0021889
                 791,             0.05076,            0.047842,            0.022031,             0.85487,             0.70849,             0.80413,             0.50987,            0.040802,            0.020927,            0.013145,            0.002179,            0.002179,            0.002179
                 792,            0.048464,            0.050141,             0.02024,             0.86103,             0.70462,             0.80241,              0.5241,             0.04024,            0.020855,            0.013136,           0.0021691,           0.0021691,           0.0021691
                 793,            0.046522,            0.045966,            0.022119,             0.87083,              0.7032,             0.81056,              0.5403,             0.03891,            0.020809,            0.013136,           0.0021592,           0.0021592,           0.0021592
                 794,            0.047095,            0.055221,            0.019679,              0.8648,             0.70233,             0.80377,             0.52281,            0.039834,            0.021046,            0.013058,           0.0021493,           0.0021493,           0.0021493
                 795,             0.04806,            0.049984,            0.020662,             0.84509,             0.70321,             0.80549,              0.5296,            0.039783,            0.021004,            0.013023,           0.0021394,           0.0021394,           0.0021394
                 796,            0.047072,            0.043634,            0.022272,             0.86118,             0.69443,             0.81001,             0.53927,            0.039107,            0.020729,            0.013006,           0.0021295,           0.0021295,           0.0021295
                 797,            0.047575,            0.051346,            0.019653,             0.81822,             0.73121,             0.81654,             0.51636,            0.040701,            0.020874,            0.012981,           0.0021196,           0.0021196,           0.0021196
                 798,            0.046539,            0.050451,            0.018839,             0.80746,             0.73928,             0.81568,             0.54682,            0.038899,            0.020809,            0.012943,           0.0021097,           0.0021097,           0.0021097
                 799,              0.0477,            0.057652,            0.018784,             0.84109,             0.70949,             0.82001,             0.53131,            0.040034,            0.021172,            0.012867,           0.0020998,           0.0020998,           0.0020998
                 800,            0.045277,            0.049631,            0.017989,             0.79346,              0.7467,             0.81889,             0.54191,             0.03919,            0.021286,            0.012848,           0.0020899,           0.0020899,           0.0020899
                 801,            0.047671,            0.044062,            0.020328,              0.8247,              0.7292,             0.81682,             0.53901,            0.039381,            0.021038,            0.012861,             0.00208,             0.00208,             0.00208
                 802,            0.047561,            0.049982,            0.018887,             0.83037,             0.71074,             0.80984,             0.52758,            0.040611,            0.020966,            0.012888,           0.0020701,           0.0020701,           0.0020701
                 803,             0.04683,            0.045969,            0.021365,             0.84283,             0.71479,             0.81319,             0.54864,            0.038752,            0.020821,            0.012915,           0.0020602,           0.0020602,           0.0020602
                 804,            0.045109,            0.044538,            0.018522,             0.83208,             0.72005,             0.81146,             0.53562,            0.039104,            0.020737,            0.012926,           0.0020503,           0.0020503,           0.0020503
                 805,            0.046712,            0.049483,            0.019766,             0.84994,             0.70319,             0.80503,             0.53306,            0.039685,            0.020657,            0.012947,           0.0020404,           0.0020404,           0.0020404
                 806,            0.048212,            0.048405,            0.020565,             0.83609,             0.71209,             0.80938,             0.53237,            0.039657,            0.020756,            0.012911,           0.0020305,           0.0020305,           0.0020305
                 807,            0.046253,            0.048228,            0.019657,             0.81563,             0.72221,             0.81087,             0.53148,            0.039321,            0.020832,            0.012905,           0.0020206,           0.0020206,           0.0020206
                 808,            0.047207,            0.046316,             0.01952,             0.76261,             0.75368,             0.80865,             0.54615,             0.03939,            0.020798,            0.012899,           0.0020107,           0.0020107,           0.0020107
                 809,            0.047619,            0.045375,            0.023704,             0.78665,             0.73073,             0.80585,             0.51351,            0.040372,            0.020878,            0.012903,           0.0020008,           0.0020008,           0.0020008
                 810,            0.046705,             0.05024,            0.019306,             0.81599,             0.73056,             0.81054,              0.5454,            0.038949,            0.020813,            0.012926,           0.0019909,           0.0019909,           0.0019909
                 811,            0.047119,            0.048359,            0.019417,             0.82489,             0.71591,             0.80984,             0.53571,            0.039816,            0.020851,            0.012905,            0.001981,            0.001981,            0.001981
                 812,            0.045462,             0.04666,            0.019555,              0.8137,               0.716,             0.80766,             0.53692,            0.039292,            0.020844,             0.01284,           0.0019711,           0.0019711,           0.0019711
                 813,            0.046838,            0.045913,            0.020677,             0.77685,             0.74372,             0.80638,             0.53442,            0.039671,            0.020874,            0.012787,           0.0019612,           0.0019612,           0.0019612
                 814,            0.047768,            0.047828,               0.019,              0.7758,             0.74904,             0.80637,             0.52741,            0.039502,            0.020958,            0.012764,           0.0019513,           0.0019513,           0.0019513
                 815,            0.046789,            0.040958,            0.020314,             0.79543,             0.73956,              0.8053,             0.53128,            0.039498,            0.020847,            0.012772,           0.0019414,           0.0019414,           0.0019414
                 816,            0.047078,            0.054704,            0.018776,             0.82948,             0.73721,             0.80753,             0.52556,            0.039771,            0.020966,             0.01277,           0.0019315,           0.0019315,           0.0019315
                 817,              0.0469,            0.051448,            0.021723,             0.81741,             0.74716,             0.80899,             0.53442,            0.039481,            0.020885,            0.012743,           0.0019216,           0.0019216,           0.0019216
                 818,            0.044946,             0.04137,            0.019557,             0.81776,             0.74477,             0.81582,             0.54674,            0.038624,            0.020756,            0.012762,           0.0019117,           0.0019117,           0.0019117
                 819,            0.045265,            0.047131,            0.019364,             0.79366,             0.73245,             0.80529,             0.53536,            0.039116,            0.020645,            0.012787,           0.0019018,           0.0019018,           0.0019018
                 820,            0.049825,            0.053587,              0.0205,              0.8122,             0.72454,             0.81508,             0.53685,            0.039178,            0.020672,            0.012852,           0.0018919,           0.0018919,           0.0018919
                 821,            0.045063,            0.049546,            0.019323,             0.76284,             0.74829,             0.80495,             0.53816,            0.039284,             0.02071,            0.012838,            0.001882,            0.001882,            0.001882
                 822,            0.045782,            0.043545,            0.018444,             0.79742,             0.74594,             0.81593,              0.5483,            0.038886,            0.020725,            0.012798,           0.0018721,           0.0018721,           0.0018721
                 823,            0.046019,            0.049155,            0.019504,             0.77021,             0.74739,             0.80481,             0.52658,            0.039935,            0.020802,            0.012766,           0.0018622,           0.0018622,           0.0018622
                 824,            0.047359,            0.052547,             0.01868,             0.78115,             0.76102,             0.81288,             0.55468,            0.038633,            0.020756,            0.012737,           0.0018523,           0.0018523,           0.0018523
                 825,            0.047714,            0.053535,            0.021101,             0.76519,             0.75549,             0.80407,             0.51768,            0.040635,            0.020935,            0.012695,           0.0018424,           0.0018424,           0.0018424
                 826,            0.046053,            0.045851,            0.019171,             0.77402,             0.76565,             0.81486,             0.55402,            0.038511,            0.020691,            0.012705,           0.0018325,           0.0018325,           0.0018325
                 827,            0.046007,            0.047104,            0.019428,             0.80976,             0.74323,             0.81452,             0.53784,            0.039374,            0.020653,             0.01272,           0.0018226,           0.0018226,           0.0018226
                 828,            0.047241,             0.04627,            0.019593,             0.80534,             0.75217,             0.81617,             0.54797,            0.038562,            0.020542,            0.012712,           0.0018127,           0.0018127,           0.0018127
                 829,            0.046066,             0.05509,             0.01796,             0.78272,             0.74303,             0.80761,             0.52267,             0.03939,            0.020649,            0.012665,           0.0018028,           0.0018028,           0.0018028
                 830,            0.045499,            0.047367,            0.018934,             0.82292,             0.73721,              0.8082,             0.53426,            0.039005,            0.020626,            0.012632,           0.0017929,           0.0017929,           0.0017929
                 831,             0.04606,             0.04346,            0.021013,             0.80931,             0.74437,             0.80484,             0.53551,            0.038956,            0.020596,            0.012625,            0.001783,            0.001783,            0.001783
                 832,            0.046299,            0.046203,            0.019175,             0.82574,             0.74008,             0.81338,             0.54326,            0.038894,            0.020573,            0.012606,           0.0017731,           0.0017731,           0.0017731
                 833,            0.045543,            0.045985,            0.021235,             0.81559,             0.74237,             0.81408,             0.54808,            0.038884,            0.020645,            0.012592,           0.0017632,           0.0017632,           0.0017632
                 834,            0.047327,            0.048013,            0.020749,             0.81178,             0.74239,              0.8084,             0.55265,            0.039071,            0.020714,            0.012531,           0.0017533,           0.0017533,           0.0017533
                 835,            0.046128,            0.045081,            0.020446,             0.82741,             0.73445,             0.81362,             0.55295,            0.038594,            0.020733,            0.012505,           0.0017434,           0.0017434,           0.0017434
                 836,            0.046449,            0.044137,               0.021,             0.82882,             0.73823,             0.81016,             0.54945,            0.039151,            0.020763,            0.012491,           0.0017335,           0.0017335,           0.0017335
                 837,            0.045544,            0.050033,             0.01918,             0.82326,             0.74078,             0.81618,              0.5544,            0.038599,            0.020695,            0.012463,           0.0017236,           0.0017236,           0.0017236
                 838,            0.046273,            0.048171,            0.018695,              0.8389,               0.725,             0.81163,             0.54758,            0.039042,            0.020699,            0.012444,           0.0017137,           0.0017137,           0.0017137
                 839,            0.047413,            0.048686,            0.019292,              0.8262,             0.73401,             0.81431,             0.55183,            0.038572,            0.020748,            0.012444,           0.0017038,           0.0017038,           0.0017038
                 840,            0.045707,            0.045172,             0.02065,             0.80255,             0.74341,             0.81463,             0.55187,             0.03845,            0.020672,            0.012455,           0.0016939,           0.0016939,           0.0016939
                 841,            0.046299,            0.050208,            0.018601,             0.78603,             0.75224,             0.81006,             0.53242,            0.039092,            0.020775,            0.012465,            0.001684,            0.001684,            0.001684
                 842,            0.045256,            0.049623,            0.020096,             0.79191,             0.75216,             0.80998,             0.54571,            0.038586,            0.020664,             0.01247,           0.0016741,           0.0016741,           0.0016741
                 843,            0.045278,            0.048709,             0.01823,             0.80448,             0.75056,             0.80928,             0.53995,            0.039336,            0.020634,            0.012463,           0.0016642,           0.0016642,           0.0016642
                 844,            0.044844,            0.047535,            0.020676,             0.81826,             0.72539,             0.81159,             0.55403,            0.038306,            0.020611,            0.012455,           0.0016543,           0.0016543,           0.0016543
                 845,            0.045391,             0.04774,            0.017785,             0.82406,             0.71628,             0.80926,             0.54445,            0.038693,            0.020679,            0.012445,           0.0016444,           0.0016444,           0.0016444
                 846,            0.046087,            0.046309,            0.019279,             0.83194,             0.73129,             0.80839,             0.54887,            0.038659,            0.020676,            0.012442,           0.0016345,           0.0016345,           0.0016345
                 847,            0.046803,            0.046003,            0.020633,             0.83441,              0.7321,             0.81439,             0.54878,            0.038656,            0.020721,            0.012421,           0.0016246,           0.0016246,           0.0016246
                 848,            0.045195,            0.049327,            0.019073,             0.80808,             0.73901,             0.81684,             0.54082,            0.038935,            0.020668,            0.012402,           0.0016147,           0.0016147,           0.0016147
                 849,            0.047905,            0.048543,            0.019089,             0.79483,              0.7529,             0.81687,             0.54953,            0.038977,            0.020695,            0.012352,           0.0016048,           0.0016048,           0.0016048
                 850,            0.045178,            0.046021,            0.019665,             0.80843,             0.74834,             0.81856,             0.55764,            0.038408,            0.020695,            0.012346,           0.0015949,           0.0015949,           0.0015949
                 851,            0.046753,            0.046764,            0.019511,             0.82867,             0.74269,             0.82033,             0.55335,            0.039035,            0.020748,            0.012318,            0.001585,            0.001585,            0.001585
                 852,            0.046768,            0.045971,            0.018158,              0.8377,             0.73395,             0.82496,             0.56548,            0.038296,            0.020737,            0.012312,           0.0015751,           0.0015751,           0.0015751
                 853,            0.045236,            0.050398,            0.019311,             0.82925,             0.73847,              0.8194,             0.54917,            0.039277,            0.020691,             0.01231,           0.0015652,           0.0015652,           0.0015652
                 854,            0.043253,            0.045192,            0.019397,             0.81284,             0.74189,             0.82231,             0.55892,            0.038364,            0.020618,             0.01236,           0.0015553,           0.0015553,           0.0015553
                 855,              0.0445,            0.049669,            0.020022,             0.81472,             0.74177,             0.82195,             0.55233,            0.038868,            0.020634,             0.01236,           0.0015454,           0.0015454,           0.0015454
                 856,            0.044434,            0.044303,            0.020955,             0.81142,             0.75312,             0.82474,             0.55693,            0.038233,            0.020649,            0.012329,           0.0015355,           0.0015355,           0.0015355
                 857,            0.044124,            0.040863,            0.021248,              0.8158,             0.74817,             0.82433,             0.56159,            0.038307,             0.02047,            0.012293,           0.0015256,           0.0015256,           0.0015256
                 858,              0.0464,            0.055107,            0.018924,             0.81622,             0.74932,             0.82274,             0.54839,            0.038413,              0.0205,            0.012241,           0.0015157,           0.0015157,           0.0015157
                 859,            0.047017,            0.048032,             0.01906,             0.82739,             0.74637,             0.82075,             0.55866,            0.038197,            0.020504,            0.012203,           0.0015058,           0.0015058,           0.0015058
                 860,            0.048182,            0.050912,            0.019664,             0.82193,             0.75326,              0.8186,             0.52828,             0.04009,            0.020981,            0.012127,           0.0014959,           0.0014959,           0.0014959
                 861,            0.047172,            0.051017,            0.019424,             0.82234,             0.75998,             0.82077,             0.54907,            0.038532,            0.021088,            0.012066,            0.001486,            0.001486,            0.001486
                 862,            0.045146,            0.047062,            0.019049,             0.82826,             0.75113,             0.82262,             0.55985,            0.038171,            0.020885,            0.012064,           0.0014761,           0.0014761,           0.0014761
                 863,             0.04582,            0.049215,            0.018033,             0.82247,             0.74732,             0.82225,             0.53083,            0.038998,            0.020954,            0.012075,           0.0014662,           0.0014662,           0.0014662
                 864,             0.04518,            0.045768,            0.020652,             0.82777,             0.74928,             0.82673,             0.55561,            0.038468,            0.020744,            0.012094,           0.0014563,           0.0014563,           0.0014563
                 865,            0.047969,            0.046937,            0.019312,             0.82904,             0.74818,             0.82486,             0.54617,            0.038894,            0.020695,            0.012108,           0.0014464,           0.0014464,           0.0014464
                 866,            0.044976,            0.042426,            0.018225,             0.80383,             0.75798,             0.82183,              0.5562,            0.038209,            0.020611,            0.012125,           0.0014365,           0.0014365,           0.0014365
                 867,            0.047048,            0.045938,            0.020478,             0.80383,             0.75405,             0.82251,             0.54421,             0.03909,             0.02063,            0.012121,           0.0014266,           0.0014266,           0.0014266
                 868,            0.045614,            0.049972,            0.019671,             0.81535,             0.75897,             0.82289,             0.55563,            0.038238,            0.020588,            0.012115,           0.0014167,           0.0014167,           0.0014167
                 869,            0.044164,            0.042467,            0.021253,             0.82257,             0.75827,             0.82512,             0.56101,             0.03834,            0.020493,            0.012125,           0.0014068,           0.0014068,           0.0014068
                 870,            0.046953,            0.057434,            0.017818,             0.81293,              0.7616,             0.82319,             0.54676,             0.03885,            0.020668,            0.012108,           0.0013969,           0.0013969,           0.0013969
                 871,            0.045745,             0.04645,            0.019381,             0.81123,             0.76106,             0.82466,              0.5579,            0.038239,            0.020821,            0.012083,            0.001387,            0.001387,            0.001387
                 872,            0.046034,            0.048502,            0.018531,             0.81698,             0.75729,             0.82647,             0.55487,            0.038041,            0.020725,            0.012093,           0.0013771,           0.0013771,           0.0013771
                 873,            0.045473,            0.046596,            0.018456,             0.83744,             0.74271,             0.82418,             0.55318,            0.038369,            0.020607,            0.012129,           0.0013672,           0.0013672,           0.0013672
                 874,            0.046464,            0.041094,            0.020425,             0.83486,             0.73632,             0.82089,             0.54569,             0.03878,            0.020527,            0.012152,           0.0013573,           0.0013573,           0.0013573
                 875,            0.045134,            0.044964,            0.018989,             0.80878,             0.75069,             0.82269,             0.54962,            0.038266,            0.020523,            0.012152,           0.0013474,           0.0013474,           0.0013474
                 876,            0.045214,            0.045741,            0.019765,             0.83287,             0.74154,             0.82328,             0.55033,            0.037977,            0.020542,            0.012129,           0.0013375,           0.0013375,           0.0013375
                 877,            0.045926,            0.056321,            0.019103,              0.8564,             0.73033,             0.82175,             0.54964,            0.038147,            0.020493,            0.012074,           0.0013276,           0.0013276,           0.0013276
                 878,            0.047416,            0.050117,            0.019302,             0.85692,             0.73553,             0.82297,             0.54627,             0.03848,            0.020538,            0.012022,           0.0013177,           0.0013177,           0.0013177
                 879,            0.046522,            0.047565,            0.018426,             0.84013,             0.75321,             0.82151,              0.5533,            0.037919,             0.02058,            0.012007,           0.0013078,           0.0013078,           0.0013078
                 880,            0.046709,             0.04283,            0.017181,             0.83736,             0.75283,             0.81913,             0.55191,            0.038448,            0.020641,            0.012007,           0.0012979,           0.0012979,           0.0012979
                 881,            0.046212,            0.047302,                0.02,             0.83205,             0.75594,             0.82103,             0.54964,            0.038306,            0.020535,            0.012045,            0.001288,            0.001288,            0.001288
                 882,            0.045002,            0.045981,             0.01861,             0.82741,             0.75569,             0.82013,             0.54676,            0.038987,            0.020531,            0.012087,           0.0012781,           0.0012781,           0.0012781
                 883,            0.042428,            0.042814,            0.018319,              0.8399,             0.75141,             0.82523,             0.55839,            0.038117,            0.020458,            0.012142,           0.0012682,           0.0012682,           0.0012682
                 884,            0.047375,            0.046882,            0.019598,             0.83628,             0.75055,             0.82256,             0.54994,            0.038181,            0.020485,            0.012177,           0.0012583,           0.0012583,           0.0012583
                 885,            0.044971,            0.042859,            0.019057,             0.83793,             0.75281,             0.82792,              0.5583,            0.038233,            0.020439,            0.012138,           0.0012484,           0.0012484,           0.0012484
                 886,             0.04527,            0.042458,             0.01846,             0.83707,             0.75096,              0.8271,             0.55016,            0.039127,            0.020493,            0.012117,           0.0012385,           0.0012385,           0.0012385
                 887,              0.0444,            0.042886,            0.018066,             0.84589,             0.74848,             0.82944,             0.56189,            0.038155,            0.020443,            0.012096,           0.0012286,           0.0012286,           0.0012286
                 888,            0.044268,            0.043196,            0.020103,             0.85432,             0.73648,             0.82814,             0.55886,            0.038205,            0.020412,            0.012051,           0.0012187,           0.0012187,           0.0012187
                 889,            0.047628,            0.049689,            0.018875,             0.83688,             0.75247,             0.82941,             0.53187,            0.040105,            0.020653,             0.01194,           0.0012088,           0.0012088,           0.0012088
                 890,            0.046052,            0.041851,            0.018196,             0.84363,             0.75151,             0.82772,              0.5575,            0.038646,            0.020706,            0.011866,           0.0011989,           0.0011989,           0.0011989
                 891,             0.04459,            0.047335,            0.018786,             0.84385,             0.75016,             0.82768,             0.54736,            0.038631,             0.02087,            0.011824,            0.001189,            0.001189,            0.001189
                 892,            0.044748,             0.04682,            0.019175,             0.81935,             0.76123,             0.82302,             0.54642,             0.03889,            0.020737,            0.011822,           0.0011791,           0.0011791,           0.0011791
                 893,            0.044049,            0.048135,            0.018911,             0.82728,             0.76321,             0.82641,              0.5472,            0.038181,            0.020638,            0.011835,           0.0011692,           0.0011692,           0.0011692
                 894,            0.046095,            0.041453,            0.019623,              0.8271,             0.75682,             0.82512,             0.54413,            0.038571,             0.02055,            0.011848,           0.0011593,           0.0011593,           0.0011593
                 895,            0.046293,            0.051611,            0.017649,             0.82912,             0.75705,             0.82443,              0.5526,            0.038211,            0.020527,            0.011843,           0.0011494,           0.0011494,           0.0011494
                 896,            0.044958,            0.044934,            0.021003,             0.82395,             0.76527,             0.82912,             0.54788,            0.038447,            0.020596,            0.011835,           0.0011395,           0.0011395,           0.0011395
                 897,            0.045131,            0.048636,            0.018303,             0.81849,             0.75756,             0.82532,             0.53889,            0.038923,            0.020729,            0.011843,           0.0011296,           0.0011296,           0.0011296
                 898,            0.045441,            0.047964,            0.019461,             0.82432,             0.75243,             0.82555,             0.54207,            0.038916,            0.020741,            0.011854,           0.0011197,           0.0011197,           0.0011197
                 899,             0.04422,            0.044909,             0.01895,             0.81706,             0.75951,              0.8228,             0.55647,            0.037786,            0.020638,            0.011869,           0.0011098,           0.0011098,           0.0011098
                 900,            0.045622,            0.049637,            0.018053,             0.84145,              0.7496,             0.82258,             0.55431,            0.038028,            0.020554,            0.011869,           0.0010999,           0.0010999,           0.0010999
                 901,            0.045328,            0.052656,            0.018369,             0.85633,             0.74906,             0.82567,             0.56163,            0.037782,            0.020535,            0.011864,             0.00109,             0.00109,             0.00109
                 902,            0.043772,            0.042357,            0.019453,             0.86021,             0.73551,             0.82703,             0.55318,            0.038345,            0.020496,            0.011856,           0.0010801,           0.0010801,           0.0010801
                 903,            0.044269,            0.048182,            0.018003,             0.85346,             0.73913,             0.82429,             0.56354,            0.038019,            0.020477,            0.011866,           0.0010702,           0.0010702,           0.0010702
                 904,            0.044065,            0.046805,            0.019112,              0.8496,             0.74241,             0.82387,             0.56025,              0.0383,            0.020496,            0.011854,           0.0010603,           0.0010603,           0.0010603
                 905,            0.045858,            0.045075,            0.016265,             0.84758,             0.74894,             0.82834,             0.56305,             0.03803,            0.020485,            0.011841,           0.0010504,           0.0010504,           0.0010504
                 906,            0.044032,            0.045014,             0.01846,             0.82354,             0.75989,             0.82543,              0.5605,            0.038365,            0.020447,            0.011826,           0.0010405,           0.0010405,           0.0010405
                 907,            0.044655,            0.043429,            0.019741,             0.80754,             0.77108,             0.82685,             0.56936,             0.03809,            0.020329,            0.011816,           0.0010306,           0.0010306,           0.0010306
                 908,            0.044128,            0.046609,            0.016966,             0.81258,              0.7709,             0.82989,             0.57283,            0.037796,            0.020275,            0.011806,           0.0010207,           0.0010207,           0.0010207
                 909,            0.045943,            0.043926,            0.021105,             0.82103,             0.76265,             0.82825,             0.57353,            0.037995,            0.020252,            0.011787,           0.0010108,           0.0010108,           0.0010108
                 910,             0.04417,            0.044748,            0.018987,               0.814,             0.75791,             0.82596,             0.56368,            0.038431,             0.02034,            0.011793,           0.0010009,           0.0010009,           0.0010009
                 911,            0.044193,            0.049276,             0.01788,             0.81431,             0.76487,             0.82927,             0.55922,             0.03872,            0.020451,            0.011763,            0.000991,            0.000991,            0.000991
                 912,            0.044735,            0.050851,            0.017679,             0.81875,             0.75723,             0.83048,              0.5642,            0.038277,            0.020592,            0.011738,           0.0009811,           0.0009811,           0.0009811
                 913,             0.04337,            0.047929,            0.018286,             0.81202,             0.76502,             0.83246,             0.56586,            0.037929,            0.020744,            0.011719,           0.0009712,           0.0009712,           0.0009712
                 914,            0.042157,            0.044734,             0.01845,             0.80944,             0.76729,              0.8314,             0.56929,            0.037789,            0.020733,            0.011719,           0.0009613,           0.0009613,           0.0009613
                 915,            0.045607,            0.044089,             0.01909,             0.82965,             0.75263,             0.83013,             0.57504,            0.037846,            0.020485,            0.011721,           0.0009514,           0.0009514,           0.0009514
                 916,            0.043559,            0.047794,            0.017769,             0.82076,             0.75776,             0.83187,             0.57367,            0.037571,            0.020267,            0.011732,           0.0009415,           0.0009415,           0.0009415
                 917,            0.046114,            0.046597,            0.016602,             0.82301,             0.74704,             0.83315,             0.56389,            0.037898,            0.020214,            0.011711,           0.0009316,           0.0009316,           0.0009316
                 918,            0.045536,             0.05564,            0.018561,             0.82031,              0.7508,             0.83408,             0.56541,             0.03779,            0.020248,            0.011671,           0.0009217,           0.0009217,           0.0009217
                 919,            0.045807,             0.04422,            0.020177,             0.82288,              0.7531,             0.83248,             0.57133,            0.037601,            0.020229,            0.011639,           0.0009118,           0.0009118,           0.0009118
                 920,            0.046275,            0.048436,             0.01772,              0.8203,             0.75941,             0.83135,             0.56398,            0.037769,            0.020302,            0.011604,           0.0009019,           0.0009019,           0.0009019
                 921,            0.044704,            0.050244,            0.019615,             0.81742,             0.75665,             0.83296,             0.56722,            0.037597,            0.020267,              0.0116,            0.000892,            0.000892,            0.000892
                 922,             0.04517,            0.046261,            0.019254,             0.83286,             0.74794,             0.83183,             0.56837,            0.037484,            0.020214,            0.011621,           0.0008821,           0.0008821,           0.0008821
                 923,            0.045473,            0.048938,            0.018025,             0.83202,             0.74364,              0.8315,             0.55814,            0.038135,            0.020271,            0.011635,           0.0008722,           0.0008722,           0.0008722
                 924,            0.044315,            0.043816,            0.018039,             0.83211,             0.74276,              0.8295,             0.57064,            0.037515,            0.020157,            0.011663,           0.0008623,           0.0008623,           0.0008623
                 925,            0.044885,            0.049983,            0.017088,             0.82318,             0.74723,             0.83007,             0.56421,            0.038103,            0.020199,             0.01166,           0.0008524,           0.0008524,           0.0008524
                 926,            0.044513,            0.045781,            0.017659,             0.81789,             0.75763,             0.82863,             0.57381,            0.037559,            0.020142,            0.011671,           0.0008425,           0.0008425,           0.0008425
